sno,state,district,faclty_nam,category,type,Facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,PPE,N95,bio_med_wa
153,Maharashtra,PARBHANI,"Tamboli Hospital
Gulshan Bagh Parbhani",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,24122,30,30,0,4,0,1,0,0,0,1
154,Maharashtra,PARBHANI,Parbhani ICU Doctor Line Parbhani,Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,24121,40,40,0,28,0,5,0,0,5,1
155,Maharashtra,PARBHANI,Chirayu Hospital Doctor Line Parbhani,Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,24120,49,49,0,15,0,1,0,0,5,1
156,Maharashtra,PARBHANI,"Civil Hospital,
Parbhani","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",10479,100,80,20,100,20,20,0,3684,7878,1
157,Maharashtra,PARBHANI,"Surya ICU Gavhane
Chowk, Parbhani","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",24115,30,30,0,7,0,1,0,0,5,1
158,Maharashtra,PARBHANI,"Swati Criticare
Hospital Wasmat Road Parbhani",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,24111,30,30,0,5,0,1,0,0,5,1
159,Maharashtra,PARBHANI,"Spandan ICU,
Wasmat Road Parbhani",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,24109,30,30,0,2,0,6,1,0,5,1
160,Maharashtra,PARBHANI,"Dr. Prafulla Patil Multi Super Speciality Hospital, Parbhani",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,17790,100,0,100,50,0,2,1,3,5,1
161,Maharashtra,PUNE,"Sahyadri Hospital,
Hadapsar","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26818,12,6,6,12,8,8,1,850,515,1
162,Maharashtra,PUNE,"Jahangir Hospital,
PMC","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21404,15,5,10,10,10,3,1,15,25,1
163,Maharashtra,PUNE,Comd Hosp,Cat. I - Dedicated COVID Hospitals / DCH,"Central
Ministry Hospital",16221,350,239,111,239,40,10,0,0,0,1
164,Maharashtra,PUNE,"Global Hospital &
Research Institute","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26813,17,10,7,17,1,1,1,740,450,1
165,Maharashtra,PUNE,Ruby Hall Clinic PMC,"Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21394,35,10,25,15,10,3,1,15,25,1
166,Maharashtra,PUNE,YASHWANTRAO CHAVAN MEMORIAL HOSPITAL PIMPRI,Cat. I - Dedicated COVID Hospitals / DCH,Govt Hospitals,14926,410,210,200,90,90,25,1,77,10,1
167,Maharashtra,PUNE,"Inlax & Budhrani
Hospital, Koregaon Park",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,26808,46,24,22,28,4,2,1,539,1285,1
168,Maharashtra,PUNE,"Smt Kashibai Navale Medical College, Nerhe, Pune",Cat. I - Dedicated COVID Hospitals / DCH,Private Medical College,18665,90,60,30,60,12,5,1,50,50,1
169,Maharashtra,PUNE,"Lokmanya Hospital
,Nigdi","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21381,28,10,18,15,22,6,1,10,15,1
170,Maharashtra,PUNE,"PMC-Dr. Naidu
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",15179,114,114,0,30,10,6,1,3680,2901,1
171,Maharashtra,PUNE,KEM Hospital PMC,"Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21609,33,10,23,15,10,3,1,42,58,1
172,Maharashtra,PUNE,"Imax Hospital,
Wagholi","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18667,90,25,65,25,10,3,1,5,5,1
173,Maharashtra,PUNE,"Aditya Birla hospital
,Thergaon,Pune",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,21368,50,20,30,30,25,10,1,45,59,1
174,Maharashtra,PUNE,"Sahyadri Hospital
Bibawewadi","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21573,24,5,19,10,10,3,1,20,28,1
175,Maharashtra,PUNE,"Bharti Vidyapeeth, Katraj, Pune",Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical
College",18716,110,80,30,17,25,13,1,20,30,1
176,Maharashtra,PUNE,"0bel Hospital
Hadapsar","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21572,69,15,54,20,10,5,1,25,35,1
177,Maharashtra,PUNE,"Symbiosis University Hospital, Lavale",Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical College",18730,470,150,320,150,30,4,1,20,30,1
178,Maharashtra,PUNE,Deenanth Mangeshkar Hospital,Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,21570,35,10,25,15,10,5,1,15,25,1
179,Maharashtra,PUNE,"Bharti Vidyapeeth
College of Aurved,Dhankawadi
,Pune",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,23711,50,25,25,10,15,5,1,72,98,1
180,Maharashtra,PUNE,"Sahyadri Hospital
kothrud","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21568,29,8,21,10,10,5,1,80,105,1
181,Maharashtra,PUNE,"Sahyadri Hospital
Deccan","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21567,20,10,10,10,10,5,1,10,15,1
182,Maharashtra,PUNE,"Columbia Asia
Hospital, PMC","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",21566,19,5,14,10,10,5,1,10,15,1
183,Maharashtra,PUNE,ALC,Cat. I - Dedicated COVID Hospitals / DCH,"Central
Ministry Hospital",16235,190,7,183,7,30,10,0,0,0,1
184,Maharashtra,PUNE,"Sassoon General
Hospital COVID-19, Pune",Cat. I - Dedicated COVID Hospitals / DCH,"Govt
Medical College",14937,147,100,47,107,40,28,1,2075,36411,1
185,Maharashtra,PUNE,DH Pune,"Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",15578,50,30,20,10,10,5,1,501,706,1
186,Maharashtra,PUNE,"Sahyadri Hospital, Nagar Road, Yerwada",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,26830,25,15,10,25,10,5,1,250,470,1
187,Maharashtra,RAIGAD,"Sub District Hospital
Panvel","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",13259,135,127,8,25,10,5,1,7102,5085,1
188,Maharashtra,RAIGAD,"MGM Hospital, Kamothe",Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical College",11395,300,300,0,100,50,13,1,270,660,1
189,Maharashtra,RATNAGIRI,"District Hospital,
Ratnagiri","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",26082,380,190,190,8,20,18,0,250,8396,1
190,Maharashtra,RATNAGIRI,"BKL Walawalkar Hospital, Derwan",Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical College",26001,50,25,25,0,15,7,0,25,100,1
191,Maharashtra,RATNAGIRI,"SUB DISTRICT
HOSPITAL KALAMBANI",Cat. I - Dedicated COVID Hospitals / DCH,Govt Hospitals,17474,40,20,20,40,10,3,1,375,497,1
192,Maharashtra,SANGLI,"Bharati Vidyapeeth & Deemed University Medical College & Hospital Taluka -
Miraj",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,11614,700,350,350,350,50,40,1,120,350,1
193,Maharashtra,SANGLI,"Prakash Hospital
Islampur","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",11613,675,300,375,500,20,15,1,40,0,1
194,Maharashtra,SANGLI,"Wanless Hospital,
Miraj","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",14685,320,150,170,100,80,20,1,260,20,1
195,Maharashtra,SANGLI,"Govt. Medical
College and Hospital Miraj",Cat. I - Dedicated COVID Hospitals / DCH,"Govt
Medical College",14678,261,75,186,218,54,9,1,9626,3720,1
196,Maharashtra,SATARA,"Minakshi Hospital,
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17568,22,6,16,8,8,1,1,2,12,1
197,Maharashtra,SATARA,"Patil Hospital
Koregaon","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17602,21,11,10,9,9,2,1,140,11,1
198,Maharashtra,SATARA,"Samarth Hospital,
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17565,20,10,10,11,10,2,1,5,6,1
199,Maharashtra,SATARA,"Siddhanath Hospital,
Phaltan","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17588,24,12,12,6,6,2,1,6,10,1
200,Maharashtra,SATARA,"Yashwant Dig0stics
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17557,38,10,28,30,12,5,0,5,10,1
201,Maharashtra,SATARA,"Shriratna Hospital,
Karad","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17584,23,12,11,7,7,2,1,3,4,1
202,Maharashtra,SATARA,"Mangalmurti Hospital
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17556,21,10,11,15,9,4,1,0,0,1
203,Maharashtra,SATARA,"Shri Sidhivinayak
Hospital,Lonand","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17579,35,20,15,10,10,2,1,2,30,1
204,Maharashtra,SATARA,"Pratibha Hospital
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17554,33,12,21,32,7,4,1,4,0,1
205,Maharashtra,SATARA,"Nikop Hospipal
Phaltan","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17577,44,20,24,6,6,2,1,1,2,1
206,Maharashtra,SATARA,"Satara Dig0stics
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17550,35,20,15,2,5,3,1,2,10,1
207,Maharashtra,SATARA,"Sanjevaan Hospital
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17576,21,15,6,9,9,8,1,10,20,1
208,Maharashtra,SATARA,"Sahyadri Hospital
Karad","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17541,130,40,90,4,20,10,1,120,40,1
209,Maharashtra,SATARA,"Satara Hospital
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17575,34,15,19,15,6,8,1,2,6,1
210,Maharashtra,SATARA,"Krushna Hospital, Karad",Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical College",11375,190,45,145,10,10,4,1,299,272,1
211,Maharashtra,SATARA,"Ajinkyatara Hospital
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17574,30,7,23,12,7,4,1,10,0,1
212,Maharashtra,SATARA,"Sai Amrut Hospital
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17571,40,15,25,10,10,4,1,25,30,1
213,Maharashtra,SATARA,Civil Hospital - Satara,"Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",15633,80,20,60,17,10,10,1,363,9050,1
214,Maharashtra,SATARA,"SAVITRI HOSPITAL
Lonand","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17606,42,20,22,10,8,4,1,0,0,1
215,Maharashtra,SATARA,"Symbiosis Hospital,
Satara","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",17570,24,10,14,12,6,1,1,0,0,1
216,Maharashtra,SATARA,"JOGLEKAR HOSPITAL
,SHIRWAL",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,17605,46,20,26,7,4,3,1,0,0,1
217,Maharashtra,SINDHUDURG,Civil Hospital,"Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",11201,205,70,135,90,20,12,0,5,216,1
218,Maharashtra,SOLAPUR,"Jan Kalyan Hospital, Pandarpur",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,18285,45,15,30,45,5,3,1,10,25,1
219,Maharashtra,SOLAPUR,"Shri C. S. M. S.
Ruganalya, Solapur",Cat. I - Dedicated COVID Hospitals / DCH,"Govt
Medical College",11223,126,56,70,81,46,14,1,181,370,1
220,Maharashtra,SOLAPUR,"Galaxy Hospital,
Pandarpur","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18964,13,7,6,13,7,3,1,10,20,1
221,Maharashtra,SOLAPUR,"Jagdale Mama
Hospital, Barshi","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",15338,50,30,20,20,28,5,1,10,20,1
222,Maharashtra,SOLAPUR,"Yashodhara Hospital, SMC, Solapur",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,17488,100,100,0,30,30,16,1,10,50,1
223,Maharashtra,SOLAPUR,"Ashwini Rural Medical College and Hospital, Kumbhari",Cat. I - Dedicated COVID Hospitals / DCH,Private Medical College,11368,80,30,50,20,10,5,1,20,40,1
224,Maharashtra,SOLAPUR,"Lifeline Hospital
Pandharpur","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",15332,90,10,80,10,10,3,1,5,10,1
225,Maharashtra,SOLAPUR,"Akluj CritiCare and Trauma Center, Akluj",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,18294,27,14,13,27,23,3,1,5,10,1
226,Maharashtra,SOLAPUR,"Apex Hospital ,
Pandarpur","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18289,39,11,28,11,11,2,1,10,20,1
227,Maharashtra,THANE,"TMC: Kalsekar
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",24370,99,99,0,59,41,3,1,10000,10000,1
228,Maharashtra,THANE,"TMC: Oscar
Multispeciality Hospital",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,26010,39,39,0,39,9,3,1,2000,1500,1
229,Maharashtra,THANE,Maxlife hospital,"Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18628,63,63,0,10,10,2,0,20,34,1
230,Maharashtra,THANE,"SS HOSPITAL, KALHER","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",25369,0,0,0,0,0,0,1,0,0,1
231,Maharashtra,THANE,"MBMC - Sheth P V
Doshi Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26009,32,22,10,15,8,6,1,100,200,1
232,Maharashtra,THANE,"Satya sai Platinum
hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18627,70,70,0,12,12,4,0,21,29,1
233,Maharashtra,THANE,"Women Hospital,
Ulhasnagar 4","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",13355,50,50,0,50,16,5,1,340,1155,1
234,Maharashtra,THANE,"VED HOSPITAL, KON
GAON, KALYAN ROAD",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,25367,0,0,0,0,0,0,1,0,0,1
235,Maharashtra,THANE,"MBMC - Thunga
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26077,15,5,10,10,5,5,1,150,100,1
236,Maharashtra,THANE,"TMC: Aaarogyan
Multispeciality Hospital",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,26008,39,39,0,0,11,2,1,3000,2500,1
237,Maharashtra,THANE,"MGM Hospital
(NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",25672,42,0,42,42,8,4,1,100,200,1
238,Maharashtra,THANE,Bethany hospital,"Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18626,80,80,0,80,20,3,1,24,36,1
239,Maharashtra,THANE,"TMC: Vedant
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26058,90,90,0,80,15,12,1,3000,4500,1
240,Maharashtra,THANE,"MBMC - Bhakti
Vedant Hospital & Reserch Institute",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,26007,80,56,24,15,20,8,1,200,300,1
241,Maharashtra,THANE,"Sunshine Hospital
(NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",25670,33,0,33,33,10,2,1,100,100,1
242,Maharashtra,THANE,"Terna Hospital, Nerul
(NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26406,250,100,150,18,0,2,1,200,400,1
243,Maharashtra,THANE,"General Hospital,
Vashi, Navi Mumbai NMMC",Cat. I - Dedicated COVID Hospitals / DCH,Govt Hospitals,11274,120,30,90,0,8,28,1,253,415,1
244,Maharashtra,THANE,"TMC: Kaushalya
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18621,81,81,0,31,19,6,1,4000,3500,1
245,Maharashtra,THANE,"Ambernath city
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",16012,60,60,0,53,7,1,1,15,25,1
246,Maharashtra,THANE,TMC: Prime horizon Hospitl Manpada,Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,26057,85,85,0,85,15,8,1,3000,4000,1
247,Maharashtra,THANE,MBMC - Wockhardt Hospital,Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,26004,74,52,22,18,16,10,1,500,3000,1
248,Maharashtra,THANE,"PKC Hospital
(NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",25669,40,0,40,40,10,2,1,100,200,1
249,Maharashtra,THANE,"Apollo Hospital,
Belapur (NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26401,0,0,0,0,25,10,1,100,200,1
250,Maharashtra,THANE,KDMC Holy Cross,"Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18481,63,63,0,63,7,4,1,800,900,1
251,Maharashtra,THANE,TMC: Civil hospital,"Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",26056,230,230,0,0,20,18,1,6000,10000,1
252,Maharashtra,THANE,S S Hospital,"Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18996,80,80,0,80,20,3,1,21,23,1
253,Maharashtra,THANE,"Neuriojen Hospital
(NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",25668,75,0,75,8,0,0,1,100,100,1
254,Maharashtra,THANE,"KDMC Baj R.R.
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",18475,45,45,0,45,11,4,1,800,1200,1
255,Maharashtra,THANE,"TMC: New Thane
COVID Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",26035,445,445,0,200,55,20,1,10000,15000,1
256,Maharashtra,THANE,"TMC: Thane health
Care","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26000,41,41,0,41,12,3,1,2500,3500,1
257,Maharashtra,THANE,KDMC Neon Hospital,"Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26364,22,22,0,22,6,5,1,500,1000,1
258,Maharashtra,THANE,"New Manak Hospital
(NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",25667,46,0,46,35,8,0,1,100,200,1
259,Maharashtra,THANE,IGM Bhiwandi,"Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",15099,90,60,30,27,10,4,1,200,1700,1
260,Maharashtra,THANE,"TMC: Lake City
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26021,14,14,0,4,11,2,1,2000,3000,1
261,Maharashtra,THANE,"TMC :Metro pol
Multispeciality","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",25997,20,20,0,0,30,0,1,3000,4500,1
262,Maharashtra,THANE,"Civil Hospital Thane ,","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",26288,180,180,0,180,20,12,1,260,30753,1
263,Maharashtra,THANE,"Municipal Hospital
Turbhe ( NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",25666,50,0,50,20,0,0,1,100,200,1
264,Maharashtra,THANE,"TMC: Param Hospital
& ICU","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26020,18,18,0,18,10,5,1,2500,4000,1
265,Maharashtra,THANE,TMC: Siddhivinayak Maternity and General Hospital,Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,25995,43,43,0,8,7,4,1,4000,5500,1
266,Maharashtra,THANE,"Mathadi Hospital
(NMMC)","Cat. I - Dedicated COVID
Hospitals / DCH","Govt
Hospitals",25665,80,0,80,20,0,0,1,100,200,1
267,Maharashtra,THANE,"TMC: Bilal Hospital
and ICU","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26019,34,34,0,8,7,2,1,3000,3000,1
268,Maharashtra,THANE,"TMC: Life Care
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",25993,17,17,0,3,7,3,1,4800,7200,1
269,Maharashtra,THANE,"Dr. D Y Patil
Ayurvedic Hospital ( NMMC)",Cat. I - Dedicated COVID Hospitals / DCH,Private Hospitals,25663,100,0,100,50,0,0,1,100,200,1
270,Maharashtra,THANE,"TMC: Swayam
Hospital","Cat. I - Dedicated COVID
Hospitals / DCH","Private
Hospitals",26015,28,28,0,13,7,2,1,2000,2000,1
271,Maharashtra,THANE,"MBMC - Pandit
Bhimsen Joshi Hospital",Cat. I - Dedicated COVID Hospitals / DCH,Govt Hospitals,11692,150,110,40,20,20,15,1,1000,100,1
272,Maharashtra,THANE,TMC: Titan Hospital,Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical College",26265,50,50,0,50,10,3,1,4000,5000,1
273,Maharashtra,THANE,Terana medical college,Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical College",18629,270,270,0,270,30,5,0,36,49,1
274,Maharashtra,WARDHA,AVBRH Sawangi Meghe,Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical College",25064,144,70,74,144,16,15,1,1080,1980,1
275,Maharashtra,WARDHA,"MGIMS, Sewagram",Cat. I - Dedicated COVID Hospitals / DCH,"Private
Medical College",14805,200,170,30,174,26,20,1,650,600,1
276,Maharashtra,WASHIM,"DEIC Building, District
Hospital Campus, Washim",Cat. I - Dedicated COVID Hospitals / DCH,Govt Hospitals,15299,40,10,30,40,10,6,0,3075,3375,1
277,Maharashtra,YAVATMAL,VNGMC Yavatmal,Cat. I - Dedicated COVID Hospitals / DCH,"Govt
Medical College",10477,500,120,380,84,20,20,1,4209,1470,1
278,Maharashtra,JALGAON,"NARAYANBHAU MANGAL KARYALAY, BHADGAON",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18785,30,0,30,0,0,0,0,5,10,1
279,Maharashtra,JALGAON,"Sai Chakra Mangal
Karyalay Dahivad Fata, chalisgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17320,140,0,140,0,0,0,0,0,5,1
280,Maharashtra,JALGAON,Swami Samarth Lawn Sarola Road Pachora,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16648,50,0,50,0,0,0,0,0,5,1
281,Maharashtra,JALGAON,Chaudhari Mangal Karyalay Kasoda,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17997,50,0,50,0,0,0,0,0,6,1
282,Maharashtra,JALGAON,"NAGARPALIKA MULTI
PURPOSE HALL, SAVDA",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16685,120,0,120,0,0,0,0,0,6,1
283,Maharashtra,JALGAON,"Z.P. URDU SCHOOL Gut. 0. 1283, RAVER",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18769,40,0,40,0,0,0,0,0,5,1
284,Maharashtra,JALGAON,"Hotel President,
Jalgaon Corporation, Jalgon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,22007,200,100,100,0,0,0,0,5,5,1
285,Maharashtra,JALGAON,Samrth Palace YAwal Road Chopda,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18035,92,0,92,0,0,0,0,0,6,1
286,Maharashtra,JALGAON,"Shashkiya Adivasi
Mulanche Vastigruh Erandol",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26875,120,40,80,0,0,0,0,5,5,1
287,Maharashtra,JALGAON,"GOVERNMENT ITI
COLLEGE , BHADGAON",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18783,40,0,40,0,0,0,0,74,62,1
288,Maharashtra,JALGAON,"Teli Samaj Mangal
Karyalay Teli Galli , chalisgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17317,420,0,420,0,0,0,0,0,6,1
289,Maharashtra,JALGAON,"RT LELE
HIGHSCHOOL , PAHUR",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16700,60,0,60,0,0,0,0,0,5,1
290,Maharashtra,JALGAON,"MAHATMA JYOTIBA FULE , BAHAD",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18683,180,0,180,0,0,0,0,0,5,1
291,Maharashtra,JALGAON,"ANGLO URDU HIGHSCHOOL
,Gut.0 1283, RAVER",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18767,50,0,50,0,0,0,0,0,5,1
292,Maharashtra,JALGAON,Borgaon Ashram Shala,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16631,100,0,100,0,0,0,0,0,5,1
293,Maharashtra,JALGAON,"Hotel Ram-Nivas, Jalgaon Corporation, Jalgon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,22005,44,22,22,0,0,0,0,5,5,1
294,Maharashtra,JALGAON,Baliraja Mangal Karyalay Bodwad,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18030,35,0,35,0,0,0,0,0,6,1
295,Maharashtra,JALGAON,Saileela Loan Shirsoli Road Jalgaon,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17226,105,0,105,0,0,0,0,0,5,1
296,Maharashtra,JALGAON,"BALAJI
VIDYAPRBODHINI SCHOOL , PAROLA",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18802,84,0,84,0,0,0,0,0,6,1
297,Maharashtra,JALGAON,"G.T. Mahajan Eng.
College GIRLS HOSTEL, FAIZPUR
,YAWAL",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17311,120,0,120,0,0,0,0,0,6,1
298,Maharashtra,JALGAON,"Indoor Stadium ddsp College , Erandol",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16645,75,0,75,0,0,0,0,0,5,1
299,Maharashtra,JALGAON,"Pratap college hostel, Amalner",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16525,230,0,230,0,0,0,0,12,8,1
